element_type,osmid,amenity,name,geometry
way,961274736,parking,,"POLYGON ((16.3481778 48.1674858, 16.3480337 48.1675266, 16.3482167 48.1678143, 16.3487091 48.1686072, 16.348413 48.1686893, 16.3484505 48.1687495, 16.3484642 48.1687714, 16.348914 48.1686442, 16.3486139 48.1681737, 16.3483744 48.1677955, 16.3481778 48.1674858))"
way,961276253,parking,,"POLYGON ((16.3479065 48.1686485, 16.3477692 48.1684182, 16.3476946 48.168438, 16.3478319 48.1686683, 16.3479065 48.1686485))"
way,961708031,shelter,,"POLYGON ((16.3589155 48.1791668, 16.3588943 48.1791761, 16.3589388 48.1792213, 16.35896 48.179212, 16.3589155 48.1791668))"
way,963201842,parking,,"POLYGON ((16.3552004 48.1783297, 16.3552727 48.1783555, 16.3553518 48.1782569, 16.3552794 48.1782311, 16.3552004 48.1783297))"
way,963201844,parking,,"POLYGON ((16.3552016 48.1780548, 16.3553361 48.1781045, 16.355383 48.1780508, 16.3554105 48.1780616, 16.3554253 48.1780423, 16.3554541 48.1780522, 16.3555614 48.177923, 16.3553704 48.1778477, 16.3552016 48.1780548))"
way,963217048,fuel,BP,"POLYGON ((16.3469289 48.1657888, 16.3469441 48.1658131, 16.3469593 48.1658375, 16.346439 48.1659821, 16.3464179 48.1659484, 16.3464027 48.1659241, 16.3465003 48.1658969, 16.3465096 48.1658943, 16.3464888 48.165861, 16.3465942 48.1658317, 16.346588 48.1658217, 16.3467464 48.1657777, 16.3466868 48.1656822, 16.3466835 48.1656831, 16.3463875 48.1657654, 16.346378 48.1657502, 16.3463207 48.1656586, 16.3463054 48.1656341, 16.3462604 48.1656466, 16.3462291 48.1655965, 16.3463028 48.165576, 16.346321 48.1656051, 16.3463633 48.1655933, 16.3464634 48.1655655, 16.3465916 48.1655299, 16.3465772 48.1655069, 16.3468532 48.1654302, 16.3469535 48.1654023, 16.34701 48.1653866, 16.34716 48.1656264, 16.3471044 48.1656419, 16.3469952 48.1656722, 16.3467824 48.1657314, 16.3467947 48.1657512, 16.3468346 48.165815, 16.3469289 48.1657888))"
way,968464834,parking,,"POLYGON ((16.387249 48.1632955, 16.3872215 48.1632628, 16.3877083 48.1630888, 16.3876855 48.1630611, 16.3877692 48.1630269, 16.3878179 48.1630897, 16.3877459 48.1631161, 16.3877917 48.1631933, 16.3872872 48.1633402, 16.387249 48.1632955))"
way,968464836,fast_food,,"POLYGON ((16.3882682 48.1616866, 16.3883279 48.1617528, 16.3883847 48.16173, 16.388325 48.1616638, 16.3882682 48.1616866))"
way,975182756,bicycle_parking,,"POLYGON ((16.3786876 48.185459, 16.3786802 48.1854358, 16.3791278 48.1853723, 16.3791352 48.1853955, 16.3786876 48.185459))"
way,976095529,parking,,"POLYGON ((16.33679 48.1634808, 16.3371266 48.1631338, 16.3371239 48.1631125, 16.3370666 48.1630865, 16.3366717 48.1634869, 16.3366994 48.1634952, 16.33679 48.1634808))"
way,976160338,fast_food,Hot Dog Imbis,"POLYGON ((16.3763411 48.1789352, 16.3763553 48.1789023, 16.3763896 48.1789089, 16.3763755 48.1789418, 16.3763411 48.1789352))"
way,978495099,parking,,"POLYGON ((16.4017079 48.1655396, 16.4017876 48.1655471, 16.4018021 48.1656743, 16.4019384 48.1660979, 16.4018947 48.1660978, 16.4018498 48.1660284, 16.4017582 48.1658306, 16.4017079 48.1655396))"
way,978495100,toilets,,"POLYGON ((16.4017443 48.1655174, 16.4017812 48.1655257, 16.4017989 48.1654907, 16.4017621 48.1654824, 16.4017566 48.1654932, 16.4017486 48.165509, 16.4017443 48.1655174))"
way,981690498,bench,,"LINESTRING (16.3786075 48.1864773, 16.3787729 48.1862972, 16.3787767 48.1861369)"
way,981690499,bench,,"LINESTRING (16.3790133 48.1864363, 16.3790113 48.186244, 16.3788825 48.1861869)"
way,981845836,parking,,"POLYGON ((16.3958213 48.1370759, 16.3957841 48.1369463, 16.3961559 48.1369066, 16.3963734 48.1368946, 16.3963858 48.1369462, 16.3967978 48.1369051, 16.396811 48.1369674, 16.3958213 48.1370759))"
way,991412395,bicycle_parking,,"POLYGON ((16.3798787 48.1838765, 16.3798474 48.1837864, 16.3799009 48.1837781, 16.3799074 48.1837967, 16.3800443 48.1837755, 16.3800692 48.1838471, 16.3798787 48.1838765))"
way,991616200,shelter,,"POLYGON ((16.3992221 48.1368557, 16.3992424 48.1368486, 16.3992894 48.1369081, 16.3992692 48.1369152, 16.3992221 48.1368557))"
way,991657114,fast_food,Coşkun Imbiss Oberlaa,"POLYGON ((16.4031348 48.1423217, 16.4031845 48.1423104, 16.4031642 48.1422707, 16.4031145 48.142282, 16.4031348 48.1423217))"
way,994053246,parking,,"POLYGON ((16.3767927 48.1640236, 16.3769017 48.1639986, 16.3769822 48.1641249, 16.37605 48.1643662, 16.3759435 48.1643948, 16.3757544 48.164058, 16.3757557 48.1639981, 16.3757298 48.1639521, 16.376017 48.1638769, 16.3761075 48.1640305, 16.3761561 48.1641104, 16.3764258 48.164038, 16.3764682 48.16411, 16.376564 48.1640849, 16.3765752 48.1641038, 16.3766701 48.1640789, 16.3766583 48.1640589, 16.3767927 48.1640236))"
way,994053247,parking,,"POLYGON ((16.3765083 48.1666971, 16.3764643 48.166624, 16.3764291 48.1665657, 16.3769998 48.1664128, 16.3770419 48.1664827, 16.377079 48.1665442, 16.3765083 48.1666971))"
way,1004679750,shelter,,"POLYGON ((16.3991133 48.1429136, 16.3991354 48.1428498, 16.3991565 48.1428531, 16.3991343 48.1429169, 16.3991133 48.1429136))"
way,1004679751,shelter,,"POLYGON ((16.3985576 48.1429777, 16.3986526 48.1429545, 16.3986597 48.1429676, 16.3985647 48.1429908, 16.3985576 48.1429777))"
way,1004697063,parking,,"POLYGON ((16.3593398 48.1534651, 16.3597778 48.1533677, 16.359707 48.153226, 16.3596023 48.1532493, 16.3592689 48.1533234, 16.3593398 48.1534651))"
way,1004697065,parking,,"POLYGON ((16.3599312 48.1545128, 16.3600908 48.154776, 16.3605041 48.1546851, 16.3603397 48.1544016, 16.3600446 48.154482, 16.3599312 48.1545128))"
way,1013491763,shelter,,"POLYGON ((16.4049467 48.1382494, 16.4049515 48.1382649, 16.4048678 48.1382764, 16.404863 48.1382609, 16.4049467 48.1382494))"
way,1015115937,parking,,"POLYGON ((16.3970011 48.1367727, 16.3970739 48.1367789, 16.3970933 48.1366769, 16.3970205 48.1366707, 16.3970011 48.1367727))"
way,1016218728,parking,,"POLYGON ((16.3998802 48.1392188, 16.3998062 48.1390754, 16.3998479 48.1390086, 16.3998842 48.1389678, 16.3999019 48.1389485, 16.3999163 48.1389328, 16.400003 48.1388666, 16.4000637 48.1389858, 16.400138 48.1391317, 16.4000351 48.1391487, 16.4000506 48.1391907, 16.3998802 48.1392188))"
way,1016218730,parking,,"POLYGON ((16.3996924 48.1392595, 16.3997398 48.1392471, 16.3998053 48.1392339, 16.3998802 48.1392188, 16.3999197 48.1393377, 16.3999793 48.1393288, 16.4000082 48.139392, 16.3997196 48.1394515, 16.3996857 48.1393245, 16.3996924 48.1392595))"
way,1016725665,shelter,,"POLYGON ((16.3542256 48.1680122, 16.3543123 48.1679673, 16.3543248 48.167978, 16.3542381 48.1680229, 16.3542256 48.1680122))"
way,1018241822,shelter,,"POLYGON ((16.3477793 48.168735, 16.3478019 48.1687322, 16.3477916 48.168695, 16.347769 48.1686978, 16.3477793 48.168735))"
way,1020971368,kindergarten,Casa Oberlaa Kindergarten,"POLYGON ((16.3976169 48.1381403, 16.3980574 48.1381261, 16.3980861 48.1382187, 16.3981324 48.1383681, 16.3981844 48.1385098, 16.3982031 48.1385777, 16.398118 48.1385893, 16.3980573 48.1385984, 16.3979522 48.1386141, 16.3979037 48.1386214, 16.3978187 48.1386341, 16.3977528 48.138641, 16.3977449 48.1385995, 16.3977414 48.1385845, 16.3977166 48.1385048, 16.3977129 48.1384915, 16.3977082 48.1384743, 16.3976939 48.1384228, 16.3976896 48.1384071, 16.3976444 48.1382426, 16.3976169 48.1381403))"
way,1026518469,parking,,"POLYGON ((16.3914622 48.147028, 16.3916564 48.1469792, 16.3919012 48.1474134, 16.3917942 48.1474404, 16.3917071 48.1474622, 16.3914622 48.147028))"
way,1028469664,theatre,,"POLYGON ((16.388579 48.1560655, 16.3884444 48.1559156, 16.3884175 48.1558163, 16.3884637 48.1556528, 16.3885298 48.1556539, 16.3885942 48.1556641, 16.3886539 48.1556831, 16.3887064 48.1557099, 16.3887494 48.1557434, 16.388781 48.1557822, 16.3887999 48.1558245, 16.3888051 48.1558685, 16.3887966 48.1559122, 16.3887746 48.1559538, 16.3887401 48.1559915, 16.3886946 48.1560235, 16.3886401 48.1560486, 16.388579 48.1560655))"
way,1028506813,shelter,,"POLYGON ((16.3940293 48.171763, 16.3939985 48.171733, 16.3940469 48.171711, 16.3940776 48.171741, 16.3940293 48.171763))"
way,1032046445,parking,,"POLYGON ((16.4332383 48.1309641, 16.4332362 48.1308849, 16.4335862 48.1307976, 16.4335924 48.1308637, 16.4332383 48.1309641))"
way,1034577816,bus_station,Hauptbahnhof (Regionalbusbahnhof),"POLYGON ((16.3749034 48.1854945, 16.3748855 48.1856176, 16.3740582 48.1855064, 16.3740692 48.1854251, 16.3741253 48.1851249, 16.3741654 48.1848592, 16.3741759 48.1847978, 16.3741777 48.1847879, 16.3743415 48.1847919, 16.3745157 48.1847924, 16.3746882 48.1847884, 16.3749044 48.1847788, 16.3750195 48.1847718, 16.3750187 48.1847843, 16.3750161 48.1848024, 16.3750005 48.1849132, 16.3749726 48.1851117, 16.3749333 48.1853094, 16.3749034 48.1854945))"
way,1034923463,shelter,,"POLYGON ((16.3739125 48.1687559, 16.3739326 48.1687515, 16.373956 48.1687988, 16.3739359 48.1688032, 16.3739125 48.1687559))"
way,1034923464,shelter,,"POLYGON ((16.3740975 48.1684889, 16.3741934 48.1684756, 16.3741885 48.1684602, 16.3740927 48.1684735, 16.3740975 48.1684889))"
way,1049619808,doctors,Labors.at,"POLYGON ((16.3745966 48.1828061, 16.3744083 48.1828094, 16.3743575 48.1829546, 16.3745313 48.1829738, 16.3745619 48.1828951, 16.3745966 48.1828061))"
way,1049690628,school,Volksschule Selma-Lagerlöf-Gasse,"POLYGON ((16.3746986 48.1500701, 16.3749829 48.1499898, 16.3752248 48.1499141, 16.3759347 48.1509788, 16.3758858 48.1509941, 16.3759226 48.1510458, 16.3750346 48.1513594, 16.3750218 48.1513518, 16.3750794 48.1513116, 16.3747377 48.1510966, 16.3742676 48.1502632, 16.3746986 48.1500701))"
way,1051565436,parking,,"POLYGON ((16.3808741 48.1617443, 16.3808613 48.1618628, 16.3808211 48.1619501, 16.3807787 48.1619994, 16.3808258 48.161985, 16.3808835 48.1618964, 16.3809022 48.1618016, 16.3809063 48.1617461, 16.3808741 48.1617443))"
way,1051565438,parking,,"POLYGON ((16.3807719 48.1617978, 16.3808112 48.1617973, 16.3808009 48.161408, 16.3806967 48.1614093, 16.3807087 48.1618632, 16.3807737 48.1618625, 16.3807719 48.1617978))"
way,1051863101,parking,,"POLYGON ((16.3721099 48.1520151, 16.3721531 48.1523829, 16.3721609 48.1525192, 16.3721985 48.1537651, 16.3722589 48.1537647, 16.3722558 48.1535217, 16.3722447 48.1528386, 16.3722277 48.1525175, 16.3722198 48.1523812, 16.3722148 48.1522229, 16.3722066 48.1520177, 16.3721099 48.1520151))"
way,1052649543,university,Pädagogische Hochschule Wien,"POLYGON ((16.3724573 48.1645825, 16.3726953 48.1650067, 16.3727176 48.165045, 16.3727559 48.1651221, 16.3728194 48.1652281, 16.3728619 48.165307, 16.3729444 48.165458, 16.3729718 48.1655081, 16.3730348 48.1656204, 16.3731746 48.1658726, 16.3737529 48.1669021, 16.3737735 48.1669393, 16.3739837 48.1673175, 16.3740039 48.1673571, 16.3740398 48.1674238, 16.3743941 48.1673334, 16.3751029 48.1671496, 16.3761135 48.1668877, 16.3761304 48.1668833, 16.3760664 48.1667671, 16.3756667 48.1660974, 16.3752601 48.1653981, 16.3743985 48.1641707, 16.374312 48.1641448, 16.3740563 48.164213, 16.3739439 48.1642441, 16.3736898 48.1643116, 16.3733089 48.1644137, 16.3730573 48.1644763, 16.3727301 48.164539, 16.3724573 48.1645825))"
way,1052649544,school,HTL Wien 10 Ettenreichgasse,"POLYGON ((16.3705784 48.1648403, 16.3718852 48.1646687, 16.3721101 48.1646394, 16.3721661 48.1647508, 16.3722184 48.1648411, 16.3728856 48.166022, 16.3712691 48.1662737, 16.3711698 48.166051, 16.3710025 48.166076, 16.3705784 48.1648403))"
way,1053149713,kindergarten,Städtischer Kindergarten Migerkastraße 16,"POLYGON ((16.3656546 48.1671344, 16.3655159 48.1671471, 16.3655209 48.1671734, 16.3655138 48.167174, 16.3655186 48.1671987, 16.3652033 48.1672527, 16.3651734 48.1672414, 16.3650612 48.1667374, 16.3660261 48.166582, 16.3661092 48.1668323, 16.3662641 48.1671605, 16.3660334 48.1671548, 16.3660347 48.1671235, 16.3659427 48.167125, 16.3657999 48.1671227, 16.3656557 48.1671386, 16.3656546 48.1671344))"
way,1053370948,parking,,"POLYGON ((16.359592 48.1548351, 16.3591758 48.154921, 16.3589183 48.1548294, 16.3595138 48.1546734, 16.359592 48.1548351))"
way,1053370974,parking,,"POLYGON ((16.3573884 48.1536455, 16.3574144 48.1536849, 16.3576699 48.1536097, 16.3576438 48.1535703, 16.3573884 48.1536455))"
way,1054409770,parking,,"POLYGON ((16.359294 48.1572705, 16.3591724 48.1573029, 16.3590212 48.1570503, 16.3591427 48.1570179, 16.359294 48.1572705))"
way,1067002076,parking,,"POLYGON ((16.385784 48.1654624, 16.3858948 48.1654515, 16.38585 48.1652061, 16.3856854 48.1652387, 16.385784 48.1654624))"
way,1070096884,shelter,,"POLYGON ((16.409439 48.1630515, 16.4094258 48.163057, 16.4093743 48.1630025, 16.4093876 48.1629969, 16.409439 48.1630515))"
way,1070096932,shelter,,"POLYGON ((16.409319 48.1631702, 16.4093101 48.1631741, 16.4092585 48.1631211, 16.4092674 48.1631173, 16.409319 48.1631702))"
way,1072359462,social_facility,Ärzteheim Wien 10,"POLYGON ((16.3760327 48.1623258, 16.3770982 48.1623097, 16.3771107 48.1623095, 16.3770373 48.1621314, 16.3769972 48.162034, 16.3768999 48.1617012, 16.3768649 48.1615218, 16.3764743 48.1615558, 16.376003 48.1615965, 16.3759348 48.1616034, 16.3759475 48.1619501, 16.3759676 48.1619581, 16.3759878 48.1620968, 16.3760152 48.1622354, 16.3760327 48.1623258))"
way,1075275742,school,GTVS Carl Prohaska-Platz 1,"POLYGON ((16.3635965 48.1577521, 16.3637665 48.1577084, 16.3639324 48.1576699, 16.3640268 48.157646, 16.3641876 48.1576015, 16.3642899 48.1575756, 16.3644361 48.1575333, 16.3645496 48.1575045, 16.3647726 48.1578965, 16.3649176 48.1581561, 16.3640103 48.1583932, 16.3639925 48.158357, 16.3639526 48.1583671, 16.3635965 48.1577521))"
way,1075275743,kindergarten,Städtischer Kindergarten Maillygasse 2/6,"POLYGON ((16.3625894 48.1580022, 16.3630588 48.1578761, 16.3631701 48.1580633, 16.3630055 48.1581082, 16.362953 48.1581225, 16.3629684 48.1581476, 16.362923 48.15816, 16.3629469 48.1581991, 16.3628232 48.1582328, 16.3627393 48.1582557, 16.3625894 48.1580022))"
way,1084592656,waste_disposal,,"POLYGON ((16.3557771 48.1552951, 16.3559156 48.1552582, 16.3559284 48.1552548, 16.3559115 48.1552265, 16.3557601 48.1552667, 16.3557771 48.1552951))"
way,1084593149,waste_disposal,,"POLYGON ((16.356246 48.1553016, 16.3561808 48.1553202, 16.356154 48.1552784, 16.3561844 48.1552698, 16.3562193 48.1552598, 16.356246 48.1553016))"
way,1087340865,parking,,"POLYGON ((16.399007 48.136443, 16.3989935 48.136397, 16.3994261 48.1363404, 16.3994396 48.1363862, 16.399007 48.136443))"
way,1089610992,parking,,"POLYGON ((16.3813925 48.1463766, 16.3813788 48.1463501, 16.3813209 48.1463654, 16.381291 48.1463109, 16.3817077 48.1462108, 16.3815897 48.1459922, 16.381661 48.145975, 16.3817766 48.1461891, 16.382181 48.1460919, 16.3818234 48.1454297, 16.381884 48.1454151, 16.3818578 48.1451913, 16.3817319 48.1450565, 16.3814647 48.1450014, 16.3815205 48.1451176, 16.3816317 48.1453236, 16.3815966 48.145332, 16.381349 48.1453843, 16.3810461 48.1448233, 16.3812747 48.1447684, 16.3817498 48.1446629, 16.3819208 48.1450197, 16.3820804 48.1449884, 16.3823845 48.1455521, 16.3823866 48.1461071, 16.3822943 48.14616, 16.3822335 48.1461629, 16.381961 48.1462346, 16.3819729 48.1462578, 16.3816808 48.1463251, 16.3816624 48.1463078, 16.3813925 48.1463766))"
way,1089610993,parking,,"POLYGON ((16.3797086 48.146784, 16.3795384 48.146728, 16.3795297 48.1467142, 16.3796014 48.1466975, 16.3795764 48.1466367, 16.3797654 48.1465881, 16.3797393 48.1465452, 16.3803939 48.1463937, 16.3804018 48.146409, 16.3804983 48.1464389, 16.3806797 48.1464382, 16.3807112 48.1463203, 16.3810529 48.1462412, 16.3807446 48.1456482, 16.3794693 48.1459434, 16.3795333 48.1460665, 16.3794997 48.1460743, 16.3795203 48.146114, 16.3795281 48.1461299, 16.3793137 48.1461723, 16.3792154 48.1459901, 16.3792306 48.1459864, 16.3792013 48.1459343, 16.3795597 48.1458514, 16.3800965 48.1457265, 16.3804154 48.1456505, 16.3805862 48.1456094, 16.3808525 48.145546, 16.3808846 48.1456031, 16.3812762 48.1463145, 16.3813035 48.1463686, 16.3812329 48.146386, 16.3812378 48.1464048, 16.3810869 48.1464403, 16.3810863 48.1464464, 16.3797086 48.146784))"
way,1098735038,recycling,,"POLYGON ((16.3554087 48.1545066, 16.3554458 48.1544951, 16.3553771 48.1543969, 16.3553401 48.1544084, 16.3554087 48.1545066))"
way,1098735358,recycling,,"POLYGON ((16.3552756 48.1560492, 16.3552947 48.1560432, 16.3552828 48.1560264, 16.3552636 48.1560324, 16.3552756 48.1560492))"
way,1102187237,parking,,"POLYGON ((16.3626041 48.1773852, 16.3626117 48.1774479, 16.3623827 48.1774603, 16.362375 48.1773975, 16.3626041 48.1773852))"
way,1102187239,school,,"POLYGON ((16.3619622 48.1775058, 16.3622758 48.177485, 16.3627316 48.1774548, 16.3627178 48.1773651, 16.3626538 48.1769397, 16.3626246 48.1769419, 16.3620598 48.1769819, 16.3615535 48.1770177, 16.3610139 48.1770559, 16.3610506 48.1773147, 16.3610776 48.1774809, 16.3619466 48.1774219, 16.3619622 48.1775058))"
way,1108158682,parking,,"POLYGON ((16.3836223 48.1826268, 16.3838097 48.1825402, 16.3837665 48.1824987, 16.38358 48.1825848, 16.3836223 48.1826268))"
way,1112460151,parking,,"POLYGON ((16.3996837 48.1451861, 16.399624 48.1450483, 16.3998829 48.1450062, 16.3999446 48.1450093, 16.4000016 48.1450214, 16.4005326 48.1452362, 16.400424 48.1453592, 16.3999466 48.1451695, 16.3998366 48.1451601, 16.3996837 48.1451861))"
way,1122862697,car_wash,Jet Wash,"POLYGON ((16.3579642 48.1791634, 16.358025 48.1792208, 16.3580657 48.1792016, 16.3581084 48.1791815, 16.3581603 48.179157, 16.3581972 48.1791397, 16.3581363 48.1790823, 16.3581004 48.1790992, 16.3580485 48.1791237, 16.3580058 48.1791438, 16.3579642 48.1791634))"
way,1154386839,parking,,"POLYGON ((16.3950821 48.1355731, 16.3951448 48.1355616, 16.3951293 48.1355145, 16.3950618 48.1355241, 16.3950821 48.1355731))"
way,1164890367,parking,,"POLYGON ((16.3863358 48.1805249, 16.3864146 48.1805543, 16.3863932 48.1805774, 16.3863772 48.1806157, 16.3861688 48.180834, 16.3860859 48.180801, 16.3863358 48.1805249))"
way,1164890402,fountain,,"POLYGON ((16.3841489 48.1815132, 16.3841817 48.1815293, 16.3842145 48.1815007, 16.3841629 48.1814898, 16.3841489 48.1815132))"
way,1165602131,parking,,"POLYGON ((16.3701543 48.136572, 16.3698681 48.1358877, 16.3701572 48.1358276, 16.3702574 48.1361252, 16.3707338 48.1360341, 16.3708413 48.1363413, 16.3703983 48.1364247, 16.3704607 48.1365575, 16.370208 48.1366021, 16.3701891 48.1365623, 16.3701543 48.136572))"
way,1165602144,parking_space,,"POLYGON ((16.3707898 48.1363403, 16.370773 48.1362994, 16.3708103 48.1362926, 16.370827 48.1363336, 16.3707898 48.1363403))"
way,1165602145,parking_space,,"POLYGON ((16.3706165 48.1363726, 16.3705996 48.1363321, 16.3706374 48.1363251, 16.3706542 48.1363656, 16.3706165 48.1363726))"
way,1165602146,parking_space,,"POLYGON ((16.3706542 48.1363656, 16.3706374 48.1363251, 16.3706756 48.1363182, 16.3706924 48.1363583, 16.3706542 48.1363656))"
way,1165602147,parking_space,,"POLYGON ((16.3707019 48.1363568, 16.3706851 48.1363163, 16.3707229 48.1363093, 16.3707397 48.1363498, 16.3707019 48.1363568))"
way,1165602148,parking_space,,"POLYGON ((16.3707397 48.1363498, 16.3707229 48.1363093, 16.3707611 48.1363024, 16.3707779 48.1363425, 16.3707397 48.1363498))"
way,1167852738,kindergarten,Städtischer Kindergarten Klausenburger Straße 23,"POLYGON ((16.382414 48.1682362, 16.3825022 48.1682365, 16.3832757 48.1682484, 16.3831511 48.1686477, 16.3831413 48.1686827, 16.3831328 48.1687012, 16.3829859 48.1690199, 16.3829675 48.1690193, 16.3825118 48.1690207, 16.3825114 48.1689591, 16.3824434 48.1689593, 16.3824431 48.16891, 16.3824082 48.1689101, 16.3824085 48.1687759, 16.3824086 48.1686937, 16.382414 48.1682362))"
way,1167852739,school,Volksschule Klausenburger Straße,"POLYGON ((16.3824086 48.1686937, 16.382414 48.1682362, 16.3823311 48.1682359, 16.3813581 48.168667, 16.3813391 48.1686819, 16.3813447 48.1687006, 16.3819079 48.1689381, 16.3819025 48.1689189, 16.3820678 48.1689191, 16.3820677 48.169003, 16.3821469 48.169003, 16.3821469 48.1690292, 16.3822312 48.1690293, 16.3825118 48.1690207, 16.3825114 48.1689591, 16.3824434 48.1689593, 16.3824431 48.16891, 16.3824082 48.1689101, 16.3824085 48.1687759, 16.3824086 48.1686937))"
way,1167852740,kindergarten,Städtischer Kindergarten Wirerstraße 18,"POLYGON ((16.3766965 48.1681659, 16.3773741 48.1681557, 16.3773781 48.1681308, 16.3773855 48.1680991, 16.3774978 48.1681002, 16.3774874 48.1675152, 16.3766749 48.1677028, 16.3766965 48.1681659))"
